subj task isi lagt2 t2in reponset1 reponset2 correct1 correct2
francisco3training trainingB 0 0 1 1 False False
francisco3training trainingB 0 0 2 0 True True
francisco3training trainingB 0 0 3 0 True True
francisco3training trainingB 0 0 4 0 True True
francisco3training trainingB 0 0 2 1 True False
francisco3training trainingB 0 0 4 0 True True
francisco3training trainingB 0 0 1 0 True True
francisco3training trainingB 0 0 3 0 True True
francisco3training trainingB 0 0 2 0 True True
francisco3training trainingB 0 0 1 1 True False
francisco3training trainingB 0 0 1 0 False True
francisco3training trainingB 0 0 1 0 True True
francisco3training trainingB 0 0 4 1 True False
francisco3training trainingB 0 0 1 0 True True
francisco3training trainingB 0 0 1 0 False True
francisco3training trainingB 0 0 1 1 True False
francisco3training trainingB 0 0 3 1 True False
francisco3training trainingB 0 0 3 0 True True
francisco3training trainingB 0 0 3 0 True True
francisco3training trainingB 0 0 3 0 True True
francisco3training trainingB 0 0 4 0 True True
francisco3training trainingB 0 0 3 1 True False
francisco3training trainingB 0 0 4 0 True True
francisco3training trainingB 0 0 4 0 True True
francisco3training trainingB 0 0 2 0 True True
francisco3training trainingB 0 0 3 0 True True
francisco3training trainingB 0 0 4 0 True True
francisco3training trainingB 0 0 4 0 True True
francisco3training trainingB 0 0 1 0 True True
francisco3training trainingB 0 0 2 0 True True
francisco3training trainingB 0 0 2 0 True True
francisco3training trainingB 0 0 1 0 True True
francisco3training trainingB 0 0 2 0 False True
francisco3training trainingB 0 0 3 0 True True
francisco3training trainingB 0 0 4 0 True True
francisco3training trainingB 0 0 4 0 True True
francisco3training trainingB 0 0 4 1 True False
francisco3training trainingB 0 0 4 1 True False
francisco3training trainingB 0 0 3 0 True True
francisco3training trainingB 0 0 2 0 True True
francisco3training trainingB 1 1 2 1 True True
francisco3training trainingB 1 1 4 0 True False
francisco3training trainingB 1 1 1 1 True True
francisco3training trainingB 1 1 2 0 True False
francisco3training trainingB 1 1 4 1 True True
francisco3training trainingB 1 1 4 1 False True
francisco3training trainingB 1 1 3 1 True True
francisco3training trainingB 1 1 4 1 True True
francisco3training trainingB 1 1 4 1 True True
francisco3training trainingB 1 1 1 1 True True
francisco3training trainingB 2 1 1 1 True True
francisco3training trainingB 2 1 1 1 True True
francisco3training trainingB 2 1 2 1 True True
francisco3training trainingB 2 1 4 1 True True
francisco3training trainingB 2 1 1 1 True True
francisco3training trainingB 2 1 3 1 True True
francisco3training trainingB 2 1 3 1 True True
francisco3training trainingB 2 1 1 1 True True
francisco3training trainingB 2 1 3 1 True True
francisco3training trainingB 2 1 1 1 True True
francisco3training trainingB 3 1 2 1 True True
francisco3training trainingB 3 1 1 0 True False
francisco3training trainingB 3 1 3 0 True False
francisco3training trainingB 3 1 3 0 True False
francisco3training trainingB 3 1 4 0 True False
francisco3training trainingB 3 1 3 0 True False
francisco3training trainingB 3 1 1 1 True True
francisco3training trainingB 3 1 1 1 True True
francisco3training trainingB 3 1 2 1 True True
francisco3training trainingB 3 1 1 1 True True
francisco3training trainingB 4 1 2 1 True True
francisco3training trainingB 4 1 4 0 True False
francisco3training trainingB 4 1 3 0 True False
francisco3training trainingB 4 1 4 0 True False
francisco3training trainingB 4 1 2 0 True False
francisco3training trainingB 4 1 3 0 True False
francisco3training trainingB 4 1 1 1 True True
francisco3training trainingB 4 1 4 0 True False
francisco3training trainingB 4 1 4 1 True True
francisco3training trainingB 4 1 1 1 True True
francisco3training trainingB 5 1 1 1 True True
francisco3training trainingB 5 1 3 0 True False
francisco3training trainingB 5 1 4 0 True False
francisco3training trainingB 5 1 4 1 True True
francisco3training trainingB 5 1 3 1 True True
francisco3training trainingB 5 1 2 1 True True
francisco3training trainingB 5 1 1 1 True True
francisco3training trainingB 5 1 3 1 True True
francisco3training trainingB 5 1 1 1 True True
francisco3training trainingB 5 1 1 1 True True
francisco3training trainingB 6 1 1 1 True True
francisco3training trainingB 6 1 1 1 True True
francisco3training trainingB 6 1 4 1 True True
francisco3training trainingB 6 1 4 1 False True
francisco3training trainingB 6 1 4 1 True True
francisco3training trainingB 6 1 4 1 True True
francisco3training trainingB 6 1 1 1 True True
francisco3training trainingB 6 1 3 1 True True
francisco3training trainingB 6 1 2 0 True False
francisco3training trainingB 6 1 1 1 True True
francisco3training trainingB 7 1 3 1 True True
francisco3training trainingB 7 1 3 1 True True
francisco3training trainingB 7 1 1 1 True True
francisco3training trainingB 7 1 2 1 True True
francisco3training trainingB 7 1 3 0 True False
francisco3training trainingB 7 1 4 1 True True
francisco3training trainingB 7 1 1 1 True True
francisco3training trainingB 7 1 4 1 True True
francisco3training trainingB 7 1 4 0 False False
francisco3training trainingB 7 1 2 1 True True
francisco3training trainingB 8 1 1 1 True True
francisco3training trainingB 8 1 4 1 True True
francisco3training trainingB 8 1 2 0 True False
francisco3training trainingB 8 1 4 1 True True
francisco3training trainingB 8 1 2 1 True True
francisco3training trainingB 8 1 2 1 True True
francisco3training trainingB 8 1 1 1 True True
francisco3training trainingB 8 1 2 1 True True
francisco3training trainingB 8 1 2 1 True True
francisco3training trainingB 8 1 2 1 True True
